response_id,submission_id,analysis_id,split_id,TeamIdentifier,study_id,beta_estimate,contrast,adjusted_df,beta_SE,transformation,link_function_reported,dataset,mixed_model,response_transformation_description,response_transformation_status,response_variable_type,response_construction_description,response_variable_name,response_id_S2,test_variable,sample_size,Bayesian,linear_model,model_subclass,num_variables,num_effects,num_fixed_variables,num_fixed_effects,num_random_variables,num_random_effects,num_interactions,num_duplicate_terms,exclusions_all,exclusions_effect_analysis,exclusion_predictions,Conclusion,ReviewerId,PriorBelief,RateAnalysis,PublishableAsIs,Zr,VZr,mean_diversity_index,estimate_type,abs_deviation_score_estimate,box_cox_abs_deviation_score_estimate,folded_mu_val,folded_v_val,box_cox_var,lambda,weights
R_4ZWbwCKuORJbmMx,1,5,1,Antwerp,Antwerp-1-5-1,-1.07,control-enlarged,843.98863,0.0896,identity,identity,blue tit,1,NA,NA,original variable (transformed prior to analysis [not with a link function in analysis]),NA,day_14_weight,R_4ZWbwCKuORJbmMx,rear_nest_trt_C.E,3720,0,generalised,standard,6,6,2,2,4,4,0,0,retain,retain,NA,neg_q,Rev128,Negative relationship (more competition = less growth),50,publishable with major revision,-0.4002865571204083,0.00118485008500647,0.6486852136144315,Zr,0.0490807041939223,-2.0540251230703284,0.05146465711637751,9.45154677071472e-4,0.00526468959343635,0.27313047795776935,189.9447217641718
R_4ZWbwCKuORJbmMx,1,5,1,Antwerp,Antwerp-1-5-1,-1.07,control-enlarged,843.98863,0.0896,identity,identity,blue tit,1,NA,NA,original variable (transformed prior to analysis [not with a link function in analysis]),NA,day_14_weight,R_4ZWbwCKuORJbmMx,rear_nest_trt_C.E,3720,0,generalised,standard,6,6,2,2,4,4,0,0,retain,retain,NA,neg_q,Rev116,Negative relationship (more competition = less growth),95,publishable with minor revision,-0.4002865571204083,0.00118485008500647,0.6486852136144315,Zr,0.0490807041939223,-2.0540251230703284,0.05146465711637751,9.45154677071472e-4,0.00526468959343635,0.27313047795776935,189.9447217641718
R_4ZWbwCKuORJbmMx,1,5,1,Antwerp,Antwerp-1-5-1,-1.07,control-enlarged,843.98863,0.0896,identity,identity,blue tit,1,NA,NA,original variable (transformed prior to analysis [not with a link function in analysis]),NA,day_14_weight,R_4ZWbwCKuORJbmMx,rear_nest_trt_C.E,3720,0,generalised,standard,6,6,2,2,4,4,0,0,retain,retain,NA,neg_q,Rev131,Positive relationship (more competition = more growth),92,publishable as is,-0.4002865571204083,0.00118485008500647,0.6486852136144315,Zr,0.0490807041939223,-2.0540251230703284,0.05146465711637751,9.45154677071472e-4,0.00526468959343635,0.27313047795776935,189.9447217641718
R_4ZWbwCKuORJbmMx,1,5,1,Antwerp,Antwerp-1-5-1,-1.07,control-enlarged,843.98863,0.0896,identity,identity,blue tit,1,NA,NA,original variable (transformed prior to analysis [not with a link function in analysis]),NA,day_14_weight,R_4ZWbwCKuORJbmMx,rear_nest_trt_C.E,3720,0,generalised,standard,6,6,2,2,4,4,0,0,retain,retain,NA,neg_q,Rev33,Negative relationship (more competition = less growth),60,publishable with minor revision,-0.4002865571204083,0.00118485008500647,0.6486852136144315,Zr,0.0490807041939223,-2.0540251230703284,0.05146465711637751,9.45154677071472e-4,0.00526468959343635,0.27313047795776935,189.9447217641718
R_4ZWbwCKuORJbmMx,1,5,2,Antwerp,Antwerp-1-5-2,-0.0147,reduced-control,871.332,0.0887,identity,identity,blue tit,1,NA,NA,original variable (transformed prior to analysis [not with a link function in analysis]),NA,day_14_weight,R_4ZWbwCKuORJbmMx,rear_nest_trt_R.C,3720,0,generalised,standard,6,6,2,2,4,4,0,0,retain,retain,NA,neg_q,Rev50,Negative relationship (more competition = less growth),62,publishable with major revision,-0.00561435152813516,0.00114766816781663,0.6486852136144315,Zr,0.3455915013983508,-0.9222203131450782,0.3455915013983508,0.00114766816781662,4.012042918638013e-4,0.27313047795776935,2492.495769061899
R_4ZWbwCKuORJbmMx,1,5,2,Antwerp,Antwerp-1-5-2,-0.0147,reduced-control,871.332,0.0887,identity,identity,blue tit,1,NA,NA,original variable (transformed prior to analysis [not with a link function in analysis]),NA,day_14_weight,R_4ZWbwCKuORJbmMx,rear_nest_trt_R.C,3720,0,generalised,standard,6,6,2,2,4,4,0,0,retain,retain,NA,neg_q,Rev128,Negative relationship (more competition = less growth),50,publishable with major revision,-0.00561435152813516,0.00114766816781663,0.6486852136144315,Zr,0.3455915013983508,-0.9222203131450782,0.3455915013983508,0.00114766816781662,4.012042918638013e-4,0.27313047795776935,2492.495769061899
R_4ZWbwCKuORJbmMx,1,5,2,Antwerp,Antwerp-1-5-2,-0.0147,reduced-control,871.332,0.0887,identity,identity,blue tit,1,NA,NA,original variable (transformed prior to analysis [not with a link function in analysis]),NA,day_14_weight,R_4ZWbwCKuORJbmMx,rear_nest_trt_R.C,3720,0,generalised,standard,6,6,2,2,4,4,0,0,retain,retain,NA,neg_q,Rev116,Negative relationship (more competition = less growth),95,publishable with minor revision,-0.00561435152813516,0.00114766816781663,0.6486852136144315,Zr,0.3455915013983508,-0.9222203131450782,0.3455915013983508,0.00114766816781662,4.012042918638013e-4,0.27313047795776935,2492.495769061899
R_4ZWbwCKuORJbmMx,1,5,2,Antwerp,Antwerp-1-5-2,-0.0147,reduced-control,871.332,0.0887,identity,identity,blue tit,1,NA,NA,original variable (transformed prior to analysis [not with a link function in analysis]),NA,day_14_weight,R_4ZWbwCKuORJbmMx,rear_nest_trt_R.C,3720,0,generalised,standard,6,6,2,2,4,4,0,0,retain,retain,NA,neg_q,Rev131,Positive relationship (more competition = more growth),92,publishable as is,-0.00561435152813516,0.00114766816781663,0.6486852136144315,Zr,0.3455915013983508,-0.9222203131450782,0.3455915013983508,0.00114766816781662,4.012042918638013e-4,0.27313047795776935,2492.495769061899
R_4ZWbwCKuORJbmMx,1,5,2,Antwerp,Antwerp-1-5-2,-0.0147,reduced-control,871.332,0.0887,identity,identity,blue tit,1,NA,NA,original variable (transformed prior to analysis [not with a link function in analysis]),NA,day_14_weight,R_4ZWbwCKuORJbmMx,rear_nest_trt_R.C,3720,0,generalised,standard,6,6,2,2,4,4,0,0,retain,retain,NA,neg_q,Rev33,Negative relationship (more competition = less growth),60,publishable with minor revision,-0.00561435152813516,0.00114766816781663,0.6486852136144315,Zr,0.3455915013983508,-0.9222203131450782,0.3455915013983508,0.00114766816781662,4.012042918638013e-4,0.27313047795776935,2492.495769061899
R_bacYhUrFeNmgo5r,1,1,1,Araluen,Araluen-1-1-1,-0.05,slope,728.38,0.01,identity,identity,blue tit,0,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_bacYhUrFeNmgo5r,rear_Cs_at_start_of_rearing,3235,1,generalised,standard,7,8,4,5,3,3,0,1,retain,retain,NA,neg_q,Rev48,Negative relationship (more competition = less growth),96,publishable as is,-0.18422023088697412,0.00137290974491336,0.6507762246622182,Zr,0.16698562203951187,-1.415718943773794,0.1669856718252863,0.00137289311789386,0.00138165191150363,0.27313047795776935,723.7712999012289
R_bacYhUrFeNmgo5r,1,1,1,Araluen,Araluen-1-1-1,-0.05,slope,728.38,0.01,identity,identity,blue tit,0,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_bacYhUrFeNmgo5r,rear_Cs_at_start_of_rearing,3235,1,generalised,standard,7,8,4,5,3,3,0,1,retain,retain,NA,neg_q,Rev116,Negative relationship (more competition = less growth),90,publishable with minor revision,-0.18422023088697412,0.00137290974491336,0.6507762246622182,Zr,0.16698562203951187,-1.415718943773794,0.1669856718252863,0.00137289311789386,0.00138165191150363,0.27313047795776935,723.7712999012289
R_bacYhUrFeNmgo5r,1,1,1,Araluen,Araluen-1-1-1,-0.05,slope,728.38,0.01,identity,identity,blue tit,0,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_bacYhUrFeNmgo5r,rear_Cs_at_start_of_rearing,3235,1,generalised,standard,7,8,4,5,3,3,0,1,retain,retain,NA,neg_q,Rev40,Negative relationship (more competition = less growth),75,publishable with minor revision,-0.18422023088697412,0.00137290974491336,0.6507762246622182,Zr,0.16698562203951187,-1.415718943773794,0.1669856718252863,0.00137289311789386,0.00138165191150363,0.27313047795776935,723.7712999012289
R_bacYhUrFeNmgo5r,1,1,1,Araluen,Araluen-1-1-1,-0.05,slope,728.38,0.01,identity,identity,blue tit,0,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_bacYhUrFeNmgo5r,rear_Cs_at_start_of_rearing,3235,1,generalised,standard,7,8,4,5,3,3,0,1,retain,retain,NA,neg_q,Rev44,Negative relationship (more competition = less growth),50,publishable with major revision,-0.18422023088697412,0.00137290974491336,0.6507762246622182,Zr,0.16698562203951187,-1.415718943773794,0.1669856718252863,0.00137289311789386,0.00138165191150363,0.27313047795776935,723.7712999012289
R_bacYhUrFeNmgo5r,2,2,1,Araluen,Araluen-2-2-1,-0.14,slope,1274.54,0.01,identity,identity,blue tit,0,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_bacYhUrFeNmgo5r,rear_Cs_at_start_of_rearing,3235,1,generalised,standard,7,8,4,5,3,3,0,1,retain,retain,NA,neg_q,Rev48,Negative relationship (more competition = less growth),96,publishable as is,-0.3827361790112433,7.845967957066863e-4,0.6507762246622182,Zr,0.03153032608475731,-2.237001849140235,0.03518347867461738,5.408810870705577e-4,0.00523704374952563,0.27313047795776935,190.94742145138264
R_bacYhUrFeNmgo5r,2,2,1,Araluen,Araluen-2-2-1,-0.14,slope,1274.54,0.01,identity,identity,blue tit,0,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_bacYhUrFeNmgo5r,rear_Cs_at_start_of_rearing,3235,1,generalised,standard,7,8,4,5,3,3,0,1,retain,retain,NA,neg_q,Rev116,Negative relationship (more competition = less growth),90,publishable with minor revision,-0.3827361790112433,7.845967957066863e-4,0.6507762246622182,Zr,0.03153032608475731,-2.237001849140235,0.03518347867461738,5.408810870705577e-4,0.00523704374952563,0.27313047795776935,190.94742145138264
R_bacYhUrFeNmgo5r,2,2,1,Araluen,Araluen-2-2-1,-0.14,slope,1274.54,0.01,identity,identity,blue tit,0,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_bacYhUrFeNmgo5r,rear_Cs_at_start_of_rearing,3235,1,generalised,standard,7,8,4,5,3,3,0,1,retain,retain,NA,neg_q,Rev40,Negative relationship (more competition = less growth),75,publishable with minor revision,-0.3827361790112433,7.845967957066863e-4,0.6507762246622182,Zr,0.03153032608475731,-2.237001849140235,0.03518347867461738,5.408810870705577e-4,0.00523704374952563,0.27313047795776935,190.94742145138264
R_bacYhUrFeNmgo5r,2,2,1,Araluen,Araluen-2-2-1,-0.14,slope,1274.54,0.01,identity,identity,blue tit,0,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_bacYhUrFeNmgo5r,rear_Cs_at_start_of_rearing,3235,1,generalised,standard,7,8,4,5,3,3,0,1,retain,retain,NA,neg_q,Rev44,Negative relationship (more competition = less growth),50,publishable with major revision,-0.3827361790112433,7.845967957066863e-4,0.6507762246622182,Zr,0.03153032608475731,-2.237001849140235,0.03518347867461738,5.408810870705577e-4,0.00523704374952563,0.27313047795776935,190.94742145138264
R_CfUlQXg434XEESd,4,4,1,Arltung,Arltung-4-4-1,-3.71e-4,slope,200.2766222,4.11e-5,identity,identity,blue tit,1,NA,NA,constructed variable (combining information from two or more original variables),body_mass_index  := day_14_weight/day_14_tarsus_length^2,day_14_weight/(day_14_tarsus_length^2),R_CfUlQXg434XEESd,net_rearing_manipulation,2550,0,linear,standard,10,10,3,3,7,7,0,0,retain,retain,NA,neg_c,Rev64,Negative relationship (more competition = less growth),50,publishable with major revision,-0.6010069828981387,0.00499309399676903,0.5909173899352423,Zr,0.2498011299716527,-1.1545991398866695,0.24980831187465063,0.00498950585022085,0.00279589113694038,0.27313047795776935,357.6677170250357
R_CfUlQXg434XEESd,4,4,1,Arltung,Arltung-4-4-1,-3.71e-4,slope,200.2766222,4.11e-5,identity,identity,blue tit,1,NA,NA,constructed variable (combining information from two or more original variables),body_mass_index  := day_14_weight/day_14_tarsus_length^2,day_14_weight/(day_14_tarsus_length^2),R_CfUlQXg434XEESd,net_rearing_manipulation,2550,0,linear,standard,10,10,3,3,7,7,0,0,retain,retain,NA,neg_c,Rev103,Negative relationship (more competition = less growth),61,publishable with major revision,-0.6010069828981387,0.00499309399676903,0.5909173899352423,Zr,0.2498011299716527,-1.1545991398866695,0.24980831187465063,0.00498950585022085,0.00279589113694038,0.27313047795776935,357.6677170250357
R_CfUlQXg434XEESd,4,4,1,Arltung,Arltung-4-4-1,-3.71e-4,slope,200.2766222,4.11e-5,identity,identity,blue tit,1,NA,NA,constructed variable (combining information from two or more original variables),body_mass_index  := day_14_weight/day_14_tarsus_length^2,day_14_weight/(day_14_tarsus_length^2),R_CfUlQXg434XEESd,net_rearing_manipulation,2550,0,linear,standard,10,10,3,3,7,7,0,0,retain,retain,NA,neg_c,Rev34,Negative relationship (more competition = less growth),31,publishable with major revision,-0.6010069828981387,0.00499309399676903,0.5909173899352423,Zr,0.2498011299716527,-1.1545991398866695,0.24980831187465063,0.00498950585022085,0.00279589113694038,0.27313047795776935,357.6677170250357
R_CfUlQXg434XEESd,4,4,1,Arltung,Arltung-4-4-1,-3.71e-4,slope,200.2766222,4.11e-5,identity,identity,blue tit,1,NA,NA,constructed variable (combining information from two or more original variables),body_mass_index  := day_14_weight/day_14_tarsus_length^2,day_14_weight/(day_14_tarsus_length^2),R_CfUlQXg434XEESd,net_rearing_manipulation,2550,0,linear,standard,10,10,3,3,7,7,0,0,retain,retain,NA,neg_c,Rev153,Negative relationship (more competition = less growth),78,publishable with minor revision,-0.6010069828981387,0.00499309399676903,0.5909173899352423,Zr,0.2498011299716527,-1.1545991398866695,0.24980831187465063,0.00498950585022085,0.00279589113694038,0.27313047795776935,357.6677170250357
R_CfUlQXg434XEESd,2,2,1,Arltung,Arltung-2-2-1,-0.062585417,slope,163.6781411,0.005794606,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_CfUlQXg434XEESd,net_rearing_manipulation,2550,0,linear,standard,10,11,3,4,7,7,1,0,retain,retain,NA,neg_c,Rev64,Negative relationship (more competition = less growth),50,publishable with major revision,-0.7668245550130003,0.00610955130159405,0.5909173899352423,Zr,0.4156187020865143,-0.7806479328079093,0.4156187035407703,0.00610955009276206,0.0016333054246079,0.27313047795776935,612.255359551054
R_CfUlQXg434XEESd,2,2,1,Arltung,Arltung-2-2-1,-0.062585417,slope,163.6781411,0.005794606,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_CfUlQXg434XEESd,net_rearing_manipulation,2550,0,linear,standard,10,11,3,4,7,7,1,0,retain,retain,NA,neg_c,Rev103,Negative relationship (more competition = less growth),61,publishable with major revision,-0.7668245550130003,0.00610955130159405,0.5909173899352423,Zr,0.4156187020865143,-0.7806479328079093,0.4156187035407703,0.00610955009276206,0.0016333054246079,0.27313047795776935,612.255359551054
R_CfUlQXg434XEESd,2,2,1,Arltung,Arltung-2-2-1,-0.062585417,slope,163.6781411,0.005794606,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_CfUlQXg434XEESd,net_rearing_manipulation,2550,0,linear,standard,10,11,3,4,7,7,1,0,retain,retain,NA,neg_c,Rev34,Negative relationship (more competition = less growth),31,publishable with major revision,-0.7668245550130003,0.00610955130159405,0.5909173899352423,Zr,0.4156187020865143,-0.7806479328079093,0.4156187035407703,0.00610955009276206,0.0016333054246079,0.27313047795776935,612.255359551054
R_CfUlQXg434XEESd,2,2,1,Arltung,Arltung-2-2-1,-0.062585417,slope,163.6781411,0.005794606,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_CfUlQXg434XEESd,net_rearing_manipulation,2550,0,linear,standard,10,11,3,4,7,7,1,0,retain,retain,NA,neg_c,Rev153,Negative relationship (more competition = less growth),78,publishable with minor revision,-0.7668245550130003,0.00610955130159405,0.5909173899352423,Zr,0.4156187020865143,-0.7806479328079093,0.4156187035407703,0.00610955009276206,0.0016333054246079,0.27313047795776935,612.255359551054
R_CfUlQXg434XEESd,3,3,1,Arltung,Arltung-3-3-1,-0.182253296,slope,216.021074,0.015059314,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_CfUlQXg434XEESd,net_rearing_manipulation,2550,0,linear,standard,10,10,3,3,7,7,0,0,retain,retain,NA,neg_c,Rev64,Negative relationship (more competition = less growth),50,publishable with major revision,-0.7508529915147967,0.0046291779847368,0.5909173899352423,Zr,0.3996471385883107,-0.8113145386402897,0.39964713863510826,0.00462917794733178,0.00131009360542388,0.27313047795776935,763.3042370865126
R_CfUlQXg434XEESd,3,3,1,Arltung,Arltung-3-3-1,-0.182253296,slope,216.021074,0.015059314,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_CfUlQXg434XEESd,net_rearing_manipulation,2550,0,linear,standard,10,10,3,3,7,7,0,0,retain,retain,NA,neg_c,Rev103,Negative relationship (more competition = less growth),61,publishable with major revision,-0.7508529915147967,0.0046291779847368,0.5909173899352423,Zr,0.3996471385883107,-0.8113145386402897,0.39964713863510826,0.00462917794733178,0.00131009360542388,0.27313047795776935,763.3042370865126
R_CfUlQXg434XEESd,3,3,1,Arltung,Arltung-3-3-1,-0.182253296,slope,216.021074,0.015059314,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_CfUlQXg434XEESd,net_rearing_manipulation,2550,0,linear,standard,10,10,3,3,7,7,0,0,retain,retain,NA,neg_c,Rev34,Negative relationship (more competition = less growth),31,publishable with major revision,-0.7508529915147967,0.0046291779847368,0.5909173899352423,Zr,0.3996471385883107,-0.8113145386402897,0.39964713863510826,0.00462917794733178,0.00131009360542388,0.27313047795776935,763.3042370865126
R_CfUlQXg434XEESd,3,3,1,Arltung,Arltung-3-3-1,-0.182253296,slope,216.021074,0.015059314,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_CfUlQXg434XEESd,net_rearing_manipulation,2550,0,linear,standard,10,10,3,3,7,7,0,0,retain,retain,NA,neg_c,Rev153,Negative relationship (more competition = less growth),78,publishable with minor revision,-0.7508529915147967,0.0046291779847368,0.5909173899352423,Zr,0.3996471385883107,-0.8113145386402897,0.39964713863510826,0.00462917794733178,0.00131009360542388,0.27313047795776935,763.3042370865126
R_eo0tGxxndcHxDJ7,1,1,1,Ashford,Ashford-1-1-1,-0.29135,slope,413.85953,0.04679,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_eo0tGxxndcHxDJ7,d14_rear_nest_brood_size,NA,0,linear,standard,7,8,4,5,3,3,1,0,retain,retain,NA,neg_c,Rev53,Negative relationship (more competition = less growth),90,publishable with minor revision,-0.3014921010552012,0.00241627877942064,0.4980617681216428,Zr,0.04971375187128479,-2.0483894222175403,0.05772904411465916,0.00155509337014804,0.00733003703544971,0.27313047795776935,136.42495872309703
R_eo0tGxxndcHxDJ7,1,1,1,Ashford,Ashford-1-1-1,-0.29135,slope,413.85953,0.04679,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_eo0tGxxndcHxDJ7,d14_rear_nest_brood_size,NA,0,linear,standard,7,8,4,5,3,3,1,0,retain,retain,NA,neg_c,Rev24,NA,96,publishable with minor revision,-0.3014921010552012,0.00241627877942064,0.4980617681216428,Zr,0.04971375187128479,-2.0483894222175403,0.05772904411465916,0.00155509337014804,0.00733003703544971,0.27313047795776935,136.42495872309703
R_eo0tGxxndcHxDJ7,1,1,1,Ashford,Ashford-1-1-1,-0.29135,slope,413.85953,0.04679,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_eo0tGxxndcHxDJ7,d14_rear_nest_brood_size,NA,0,linear,standard,7,8,4,5,3,3,1,0,retain,retain,NA,neg_c,Rev121,Negative relationship (more competition = less growth),50,publishable with major revision,-0.3014921010552012,0.00241627877942064,0.4980617681216428,Zr,0.04971375187128479,-2.0483894222175403,0.05772904411465916,0.00155509337014804,0.00733003703544971,0.27313047795776935,136.42495872309703
R_eqzPwjXV6eOi2zv,2,2,1,Babinda,Babinda-2-2-1,-0.385,slope,75.93552,0.0547,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_eqzPwjXV6eOi2zv,rear_Cs_at_start_of_rearing,NA,1,linear,standard,13,14,6,7,7,7,1,0,retain,retain,NA,mixed,Rev91,Negative relationship (more competition = less growth),75,publishable with minor revision,-0.7386708676119543,0.01316906765108081,0.5318656074304527,Zr,0.38746501468546835,-0.8353096141188283,0.3874868093850125,0.013152177808914,0.00389318452167667,0.27313047795776935,256.85913278246875
R_eqzPwjXV6eOi2zv,2,2,1,Babinda,Babinda-2-2-1,-0.385,slope,75.93552,0.0547,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_eqzPwjXV6eOi2zv,rear_Cs_at_start_of_rearing,NA,1,linear,standard,13,14,6,7,7,7,1,0,retain,retain,NA,mixed,Rev82,Negative relationship (more competition = less growth),82,publishable with minor revision,-0.7386708676119543,0.01316906765108081,0.5318656074304527,Zr,0.38746501468546835,-0.8353096141188283,0.3874868093850125,0.013152177808914,0.00389318452167667,0.27313047795776935,256.85913278246875
R_eqzPwjXV6eOi2zv,2,2,1,Babinda,Babinda-2-2-1,-0.385,slope,75.93552,0.0547,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_eqzPwjXV6eOi2zv,rear_Cs_at_start_of_rearing,NA,1,linear,standard,13,14,6,7,7,7,1,0,retain,retain,NA,mixed,Rev78,Negative relationship (more competition = less growth),89,publishable as is,-0.7386708676119543,0.01316906765108081,0.5318656074304527,Zr,0.38746501468546835,-0.8353096141188283,0.3874868093850125,0.013152177808914,0.00389318452167667,0.27313047795776935,256.85913278246875
R_eqzPwjXV6eOi2zv,2,2,1,Babinda,Babinda-2-2-1,-0.385,slope,75.93552,0.0547,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_eqzPwjXV6eOi2zv,rear_Cs_at_start_of_rearing,NA,1,linear,standard,13,14,6,7,7,7,1,0,retain,retain,NA,mixed,Rev49,Negative relationship (more competition = less growth),90,publishable with minor revision,-0.7386708676119543,0.01316906765108081,0.5318656074304527,Zr,0.38746501468546835,-0.8353096141188283,0.3874868093850125,0.013152177808914,0.00389318452167667,0.27313047795776935,256.85913278246875
R_eqzPwjXV6eOi2zv,2,2,1,Babinda,Babinda-2-2-1,-0.385,slope,75.93552,0.0547,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_eqzPwjXV6eOi2zv,rear_Cs_at_start_of_rearing,NA,1,linear,standard,13,14,6,7,7,7,1,0,retain,retain,NA,mixed,Rev133,NA,81,publishable with minor revision,-0.7386708676119543,0.01316906765108081,0.5318656074304527,Zr,0.38746501468546835,-0.8353096141188283,0.3874868093850125,0.013152177808914,0.00389318452167667,0.27313047795776935,256.85913278246875
R_eqzPwjXV6eOi2zv,1,1,1,Babinda,Babinda-1-1-1,-1.027,slope,56.60666,0.1293875,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_eqzPwjXV6eOi2zv,rear_Cs_at_start_of_rearing,NA,1,linear,standard,13,14,6,7,7,7,1,0,retain,retain,NA,mixed,Rev91,Negative relationship (more competition = less growth),75,publishable with minor revision,-0.9197211652092264,0.01766576583038109,0.5318656074304527,Zr,0.5685153122827405,-0.5233296171291572,0.5685158484891484,0.01766515614698682,0.00299500880251634,0.27313047795776935,333.88883503775423
R_eqzPwjXV6eOi2zv,1,1,1,Babinda,Babinda-1-1-1,-1.027,slope,56.60666,0.1293875,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_eqzPwjXV6eOi2zv,rear_Cs_at_start_of_rearing,NA,1,linear,standard,13,14,6,7,7,7,1,0,retain,retain,NA,mixed,Rev82,Negative relationship (more competition = less growth),82,publishable with minor revision,-0.9197211652092264,0.01766576583038109,0.5318656074304527,Zr,0.5685153122827405,-0.5233296171291572,0.5685158484891484,0.01766515614698682,0.00299500880251634,0.27313047795776935,333.88883503775423
R_eqzPwjXV6eOi2zv,1,1,1,Babinda,Babinda-1-1-1,-1.027,slope,56.60666,0.1293875,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_eqzPwjXV6eOi2zv,rear_Cs_at_start_of_rearing,NA,1,linear,standard,13,14,6,7,7,7,1,0,retain,retain,NA,mixed,Rev78,Negative relationship (more competition = less growth),89,publishable as is,-0.9197211652092264,0.01766576583038109,0.5318656074304527,Zr,0.5685153122827405,-0.5233296171291572,0.5685158484891484,0.01766515614698682,0.00299500880251634,0.27313047795776935,333.88883503775423
R_eqzPwjXV6eOi2zv,1,1,1,Babinda,Babinda-1-1-1,-1.027,slope,56.60666,0.1293875,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_eqzPwjXV6eOi2zv,rear_Cs_at_start_of_rearing,NA,1,linear,standard,13,14,6,7,7,7,1,0,retain,retain,NA,mixed,Rev49,Negative relationship (more competition = less growth),90,publishable with minor revision,-0.9197211652092264,0.01766576583038109,0.5318656074304527,Zr,0.5685153122827405,-0.5233296171291572,0.5685158484891484,0.01766515614698682,0.00299500880251634,0.27313047795776935,333.88883503775423
R_eqzPwjXV6eOi2zv,1,1,1,Babinda,Babinda-1-1-1,-1.027,slope,56.60666,0.1293875,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_eqzPwjXV6eOi2zv,rear_Cs_at_start_of_rearing,NA,1,linear,standard,13,14,6,7,7,7,1,0,retain,retain,NA,mixed,Rev133,NA,81,publishable with minor revision,-0.9197211652092264,0.01766576583038109,0.5318656074304527,Zr,0.5685153122827405,-0.5233296171291572,0.5685158484891484,0.01766515614698682,0.00299500880251634,0.27313047795776935,333.88883503775423
